194,2,276,211,1834,993,821,134,167,885,670,5,34,2723,652,520,216,231,401,28,888,4946,1375,243,281,304,2,284,190,50,2207,145,8286,444,39,475,103,50,1964,443,153,84,449,944,161,2,596,216,29,306,20
187,0,235,99,1222,712,661,134,171,306,650,2,17,2119,719,650,249,126,372,25,1151,2379,674,261,284,201,1,424,141,73,3327,138,10683,496,55,418,73,76,1328,430,183,107,300,844,168,16,770,368,15,331,4
208,2,246,92,1101,473,687,458,142,689,234,2,10,2126,620,381,107,169,261,25,820,1590,701,156,193,171,3,228,99,71,3515,66,6013,282,64,376,60,58,1083,310,237,66,517,715,173,8,604,179,29,224,25
118,4,190,68,1517,364,728,128,51,610,770,1,20,1980,950,378,209,72,279,8,910,1524,454,214,183,174,1,361,70,74,2150,97,4077,205,75,362,27,43,1019,269,123,33,304,754,113,4,565,214,24,178,18
211,6,232,58,1362,435,315,413,102,708,378,2,35,2219,646,508,194,229,218,17,626,1840,1012,365,248,135,2,126,104,72,2668,150,3285,533,49,444,130,31,1595,218,122,68,235,905,107,7,804,207,18,225,16
175,4,254,80,2334,441,455,80,112,347,693,3,32,2253,626,467,210,163,374,16,742,1963,974,463,227,120,0,263,122,44,2408,238,4718,379,42,534,63,61,868,321,146,61,281,971,156,0,623,325,14,232,8
143,0,446,74,1566,527,933,79,217,498,1131,4,32,2563,690,302,494,170,341,39,883,1940,905,492,246,137,1,456,119,92,2388,198,4702,560,34,724,145,64,2033,374,214,75,251,1233,173,4,885,324,16,352,15
226,9,314,29,1848,454,1064,184,335,1037,1005,1,19,3137,842,738,205,171,710,28,1741,2106,1000,594,397,277,0,506,196,164,2538,102,3879,415,40,716,130,69,1540,341,163,75,1275,1270,157,13,1055,320,26,466,7
317,1,402,62,1435,457,523,120,139,735,832,1,26,2450,688,758,353,2,429,29,1002,1952,843,498,229,314,2,494,141,119,2527,219,4559,592,46,592,103,56,1307,327,231,62,595,1091,152,7,830,249,33,346,13
277,3,276,59,1319,409,0,170,219,615,350,0,-2,2994,638,528,314,342,200,33,993,1824,612,435,109,300,0,354,83,89,3027,118,3699,154,38,579,121,45,1008,188,137,43,495,866,194,11,940,560,11,304,7
224,2,279,38,1261,272,686,80,154,819,732,1,47,2341,588,534,208,147,363,20,948,1000,193,571,327,322,2,437,154,70,1525,180,2524,203,34,560,72,79,913,175,131,37,412,835,151,5,821,104,29,273,10
325,1,386,56,2515,457,648,83,152,542,526,3,21,2049,568,408,242,452,323,21,708,1184,395,617,330,143,0,319,38,48,2324,107,2302,412,41,495,83,80,975,281,84,53,272,1152,123,5,764,187,18,334,8
254,1,402,86,1939,464,374,407,139,563,848,1,31,2275,863,293,266,124,403,28,1046,1754,688,728,217,245,0,329,79,105,1297,153,2746,500,57,607,74,77,1022,272,95,59,182,1155,156,1,0,639,34,356,27
355,3,238,83,1694,544,789,161,193,826,800,3,20,2638,656,655,347,227,253,76,1213,1696,564,785,262,245,0,419,114,102,1745,202,3526,648,48,555,129,73,1160,325,206,126,371,1241,119,8,1314,314,21,317,4
339,3,581,53,2135,455,627,144,245,371,565,0,27,2886,678,398,511,125,203,44,1116,1612,676,723,404,164,2,640,84,104,1819,181,2873,448,54,887,94,79,1352,249,225,239,168,1261,195,3,772,290,26,381,9
283,1,434,0,2208,548,573,194,203,802,392,1,25,2320,619,214,172,171,562,34,1046,1410,416,702,288,164,0,403,104,64,1631,105,2715,508,39,679,66,92,1160,210,164,249,399,906,184,2,854,152,24,349,9
